,player_id,name_first,name_last,country,current_elo,matches_played,peak_elo,peak_elo_date
2468,102469,Solon,Peppas,GRE,1611.018113,13,1680.237539,20010720
5402,105413,Andrej,Martin,SVK,1610.614149,65,1840.697502,20160808
8686,108701,Juan Sebastian,Cabal,COL,1610.59895,11,1655.790683,20140404
5054,105062,Mikhail,Kukushkin,KAZ,1610.294874,405,1874.75975,20101025
4328,104330,Rajeev,Ram,USA,1609.830177,151,1770.933042,20090823
4350,104352,Colin,Obrien,IRL,1609.148992,6,1614.24556,20090710
4021,104022,Mikhail,Youzhny,RUS,1608.676187,921,1933.434803,20100524
2782,102783,Rainer,Schuettler,GER,1608.423953,581,1914.466903,20030811
2285,102286,Wayne,Black,ZIM,1608.393467,58,1654.453868,20001009
3849,103850,Sebastian,Decoud,ARG,1608.262709,8,1708.681104,20090202
2859,102860,Agustin,Calleri,ARG,1608.212118,393,1841.727766,20060320
5395,105406,Roberto,Marcora,ITA,1607.424526,7,1640.297922,20210222
4291,104292,Izak,Van Der Merwe,RSA,1606.596116,32,1664.358605,20120709
5800,105815,Tennys,Sandgren,USA,1606.30481,122,1823.052442,20200824
2833,102834,Paul,Goldstein,USA,1605.949382,165,1684.878301,20070101
20408,120424,Yannick,Maden,GER,1605.743857,26,1684.471127,20180917
5208,105216,Yuichi,Sugita,JPN,1605.6672,146,1852.74331,20171002
6006,106021,Dragos,Dima,ROU,1605.59351,2,1605.59351,20190405
4607,104609,Omar,Hedayet,EGY,1605.537715,2,1605.537715,20090710
62245,210142,Olaf,Pieczkowski,POL,1605.134764,2,1605.134764,20220916
4793,104797,Denis,Istomin,UZB,1604.356215,498,1832.057314,20140623
4591,104593,Daniel,Gimeno Traver,ESP,1603.813096,270,1754.666997,20100830
4290,104291,Malek,Jaziri,TUN,1603.573142,242,1820.875703,20170320
2024,102025,Mikael,Tillstrom,SWE,1603.359882,41,1727.535455,20000207
5045,105053,Santiago,Giraldo,COL,1603.020993,372,1838.21836,20120430
4209,104210,Ryan,Russell,JAM,1602.827898,12,1678.463484,20060407
6295,106310,Alexander,Ritschard,SUI,1602.230436,5,1602.230436,20220917
2086,102087,Oleg,Ogorodov,UZB,1601.615329,29,1616.800337,20030207
11138,111153,Christopher,Eubanks,USA,1601.602495,32,1640.916056,20220829
4557,104559,Teymuraz,Gabashvili,RUS,1601.385442,316,1762.049657,20160111
2357,102358,Thomas,Enqvist,SWE,1601.26282,270,1853.745716,20000821
5024,105032,Sam,Groth,AUS,1601.239328,100,1804.554355,20150831
52343,200240,Vit,Kopriva,CZE,1600.438998,10,1743.019802,20210719
27284,127300,Jurabek,Karimov,UZB,1600.24041,3,1600.24041,20190913
5020,105028,Jesse,Levine,CAN,1600.10655,95,1663.915259,20130211
2933,102934,Nicolas,Coutelot,FRA,1599.706017,32,1634.007651,20030526
5897,105912,Diego,Galeano,PAR,1599.561303,13,1681.888901,20110916
3170,103171,Raemon,Sluiter,NED,1599.525347,213,1771.871779,20001106
4809,104813,Grega,Zemlja,SLO,1599.490326,99,1793.199191,20121231
3793,103794,Benjamin,Becker,GER,1599.009177,375,1874.759085,20070924
1319,101320,Magnus,Gustafsson,SWE,1598.94059,68,1784.041397,20001016
2201,102202,Kenneth,Carlsen,DEN,1598.129163,202,1805.920155,20021028
4819,104823,Bruno,Rodriguez,MEX,1598.107899,6,1598.107899,20120914
3438,103439,Dimitri,Mazur,UZB,1597.831455,3,1627.819581,20040206
4121,104122,Carlos,Berlocq,ARG,1597.64792,330,1825.073369,20140707
6011,106026,Yuki,Bhambri,IND,1597.621747,60,1759.385676,20180319
3187,103188,Michael,Russell,USA,1596.658321,225,1728.729205,20120723
3324,103325,Wesley,Moodie,RSA,1596.323635,128,1799.131369,20050801
2105,102106,Davide,Sanguinetti,ITA,1596.205304,295,1749.31394,20000612
4165,104166,Alex,Bogomolov Jr,RUS,1596.148652,178,1817.600281,20120109
6375,106390,Matteo,Donati,ITA,1595.907527,2,1602.390746,20150510
58851,206748,Giulio,Zeppieri,ITA,1595.885392,9,1642.190373,20220725
4465,104467,Lamine,Ouahab,ALG,1595.764661,39,1659.392439,20080411
4671,104673,Julio Cesar,Campozano,ECU,1595.487739,25,1633.921851,20140131
6183,106198,Hugo,Dellien,BOL,1595.383219,75,1673.798394,20190527
52219,200116,Camilo,Ugo Carabelli,ARG,1594.747366,2,1606.610557,20220523
2616,102617,Kim,Tiilikainen,FIN,1594.669955,5,1594.669955,20030711
1969,101970,Iztok,Bozic,SLO,1594.525256,6,1606.238679,20020503
3062,103063,Sebastien,De Chaunac,FRA,1594.490441,33,1620.286806,20040913
3907,103908,Paul Henri,Mathieu,FRA,1594.380264,584,1911.746801,20070625
5044,105052,Chris,Eaton,GBR,1593.661876,4,1593.661876,20090306
5561,105573,Henri,Kontinen,FIN,1593.534039,13,1593.534039,20110916
1894,101895,Michael,Brown B395,AUS,1593.277831,10,1695.415605,20020405
3165,103166,Vladimir,Voltchkov,BLR,1592.822263,136,1793.199924,20001120
4358,104360,Adam,Chadaj,POL,1592.742993,4,1592.742993,20050715
1975,101976,Federico,Dondo,URU,1592.637527,12,1690.747042,20020405
3392,103393,Yuri,Schukin,KAZ,1592.571178,36,1633.495809,20100725
1372,101373,Karsten,Braasch,GER,1592.428159,3,1634.416434,20000619
3102,103103,Dominik,Hrbaty,SVK,1592.111599,493,1858.376785,20061016
2317,102318,Andrei,Pavel,ROU,1592.085497,396,1848.602668,20031027
4085,104086,Mikhail,Filima,UKR,1591.957393,4,1622.031902,20050304
2739,102740,Francisco,Rodriguez,PAR,1591.882693,16,1683.548494,20030404
4592,104594,Marinko,Matosevic,AUS,1591.557284,159,1835.023248,20140106
1610,101611,Cedric,Pioline,FRA,1591.540571,117,1882.220945,20000515
2178,102179,Antony,Dupuis,FRA,1591.336661,193,1677.631125,20040209
5527,105539,Evgeny,Donskoy,RUS,1591.116355,172,1694.775832,20151019
3291,103292,Gaston,Gaudio,ARG,1591.055043,445,1951.411379,20050523
3537,103538,James,Auckland,GBR,1590.87288,3,1635.32302,20060925
2855,102856,Gustavo,Kuerten,BRA,1590.612914,332,2026.901075,20000626
59902,207799,Matheus,Pucinelli De Almeida,BRA,1589.623966,3,1589.623966,20220221
4303,104305,Luka,Gregorc,SLO,1589.561893,20,1659.638158,20080817
4637,104639,Wayne,Odesnik,USA,1589.039128,101,1718.076673,20090406
52350,200247,Alexandar,Lazarov,BUL,1588.797272,10,1588.797272,20220916
4587,104589,Chris,Guccione,AUS,1588.726302,110,1754.974524,20070101
26539,126555,Tung Lin,Wu,TPE,1588.204288,8,1628.080928,20200306
52101,198661,Luis Felipe,Noriega,PER,1586.689059,1,1586.689059,20020712
52376,200273,Hady,Habib,LBN,1586.414145,11,1705.368951,20180915
62210,210107,Bor,Artnak,SLO,1586.350905,3,1586.350905,20220916
20385,120401,Tucker,Vorster,RSA,1586.328912,7,1622.441288,20160304
3738,103739,Jose,De Armas,VEN,1585.994286,31,1719.10022,20020405
5636,105650,Marcus,Willis,GBR,1585.990268,2,1588.853293,20160627
4494,104496,Luis Manuel,Flores,MEX,1585.309305,4,1590.123482,20030207
5006,105012,Alexander,Bury,BLR,1585.009932,3,1585.009932,20120914
1861,101862,Maurice,Ruah,VEN,1584.868259,1,1584.868259,20000204
5141,105149,Reda,El Amrani,MAR,1584.716024,17,1612.941535,20110304
3150,103151,Mariano,Zabaleta,ARG,1584.691723,309,1825.393512,20040719
4267,104268,Alejandro,Falla,COL,1584.250561,283,1777.341719,20070319
63447,211346,Andres,Martin,USA,1584.218839,2,1584.218839,20220725
3611,103612,Alexey,Kedryuk,KAZ,1584.005466,30,1706.799698,20060922
8678,108693,Romano,Tatuhey,AHO,1583.926904,4,1599.415898,20080411
6205,106220,Dimitar,Kuzmanov,BUL,1583.225247,30,1622.01585,20210305
6382,106397,Wishaya,Trongcharoenchaikul,THA,1583.218339,22,1706.879273,20200306
4366,104368,Daniel,King Turner,NZL,1582.465907,29,1586.875472,20090710
4631,104633,Mathieu,Rodrigues,FRA,1582.130268,2,1591.023142,20110919
5804,105819,Guido,Andreozzi,ARG,1581.693554,36,1611.621449,20190107
5087,105095,Evgeny,Korolev,KAZ,1581.082014,172,1775.191431,20070226
4145,104146,Jonathan,Chu,USA,1580.966143,4,1646.621828,20120406
5937,105952,Renzo,Olivo,ARG,1580.858989,56,1753.016661,20160201
22062,122078,Dmitry,Popko,KAZ,1580.692481,10,1676.609501,20180202
4498,104500,Somdev,Devvarman,IND,1580.691467,144,1816.822519,20110425
3064,103065,Kepler,Orellana,VEN,1580.335204,6,1580.335204,20040716
3423,103424,Tobias,Clemens,GER,1580.334422,4,1601.609362,20061002
3644,103645,Balazs,Veress,HUN,1579.902028,1,1579.902028,20020712
5791,105806,Mirza,Basic,BIH,1579.632433,72,1892.446021,20180205
4922,104928,Sun Yong,Kim Jr,KOR,1578.990864,4,1634.054299,20050715
4998,105004,Dimitar,Kutrovsky,BUL,1578.342999,13,1633.204521,20150717
4422,104424,Go,Soeda,JPN,1578.323678,148,1731.544991,20120210
8625,108640,Mik,Ledvonova,DEN,1578.254865,3,1578.254865,20030711
52587,200484,Rudolf,Molleker,GER,1578.058286,14,1612.797887,20180723
2433,102434,Vincent,Spadea,USA,1578.047694,382,1816.527724,20040913
61291,209188,Ari,Fahresi,INA,1577.927462,1,1577.927462,20190914
6338,106353,Pedja,Krstin,SRB,1577.852939,7,1631.262424,20210524
52493,200390,Kacper,Zuk,POL,1577.33442,7,1626.108258,20200306
4559,104561,Jae Sung,An,KOR,1577.088995,5,1597.086146,20070406
9722,109737,Markos,Kalovelonis,GRE,1575.945429,2,1587.005253,20140131
3406,103407,Matt,Klinger,CAN,1575.676544,1,1575.676544,20030404
4533,104535,Daniel,Garza,MEX,1575.256522,28,1669.194518,20100917
3017,103018,Max,Mirnyi,BLR,1574.944075,441,1811.286429,20030811
6122,106137,Tristan,Lamasine,FRA,1574.94266,9,1597.085525,20210105
52375,200272,Jean Jacques,Rakotohasy,MAD,1574.908349,2,1574.908349,20170203
4194,104195,Simone,Vagnozzi,ITA,1574.741969,11,1623.70955,20110418
3721,103722,Florent,Serra,FRA,1573.856059,293,1835.943778,20060619
3637,103638,Jhonson,Garcia,DOM,1573.833438,28,1650.579062,20030404
26486,126502,Luis Diego,Chavez Villalpando,ESP,1573.448204,1,1573.448204,20180203
5758,105773,Bruno,Abdel Nour,SYR,1573.412119,1,1573.412119,20110708
4255,104256,Clement,Reix,FRA,1573.209074,2,1582.389273,20120917
1963,101964,Goran,Ivanisevic,CRO,1572.978251,118,1806.303389,20010827
5890,105905,Danilo,Petrovic,SRB,1572.934421,5,1597.928821,20201012
3251,103252,Alberto,Martin,ESP,1572.749543,405,1729.975157,20050214
44915,144932,Kristjan,Tamm,EST,1572.520951,3,1619.254596,20200306
5323,105332,Benoit,Paire,FRA,1572.157403,532,1877.359121,20190527
5105,105113,Patrik,Rosenholm,SWE,1572.058224,5,1621.776606,20121015
3581,103582,Michael,Berrer,GER,1572.015219,233,1756.274252,20100411
3820,103821,Danai,Udomchoke,THA,1571.808563,124,1673.620249,20030404
4195,104196,Carlos,Cuadrado,ESP,1571.665485,8,1605.456961,20060130
1494,101495,Miguel,Tobon,COL,1571.492882,3,1571.492882,20010406
4865,104869,Sergei,Bubka,UKR,1571.354954,30,1718.643718,20110829
4419,104421,Martin,Vilarrubi,URU,1571.319745,10,1615.306427,20020208
21515,121531,Mats,Moraing,GER,1571.146589,3,1572.958027,20210524
2724,102725,Kasper,Warming,DEN,1571.13773,1,1571.13773,20020503
4022,104023,Nicolas,Renavand,FRA,1571.082984,2,1593.746209,20110919
4954,104960,Miguel Angel,Reyes Varela,MEX,1570.958505,8,1600.959166,20140404
1726,101727,Jason,Stoltenberg,AUS,1570.911596,49,1798.012737,20000410
61222,209119,Aissa,Benchakroun,MAR,1570.51867,1,1570.51867,20200306
59875,207772,Yuttana,Charoenphon,THA,1570.448365,1,1570.448365,20220916
6018,106033,Romain,Arneodo,FRA,1570.439005,9,1693.399075,20150717
4474,104476,Louk,Sorensen,IRL,1570.370417,11,1647.346875,20080411
4973,104979,Andrey,Golubev,KAZ,1570.286514,184,1843.095327,20100927
54578,202475,Philip,Henning,RSA,1570.147722,3,1645.768251,20210918
9724,109739,Maximilian,Marterer,GER,1569.749646,82,1805.540056,20180611
6060,106075,Jozef,Kovalik,SVK,1569.712986,67,1735.269036,20180723
2035,102036,Marco,Osorio,MEX,1569.613483,4,1615.306427,20000407
26140,126156,Antoine,Hoang,FRA,1569.379945,19,1693.700807,20190527
5862,105877,Emilio,Gomez,ECU,1569.277951,41,1687.30163,20160715
5332,105341,Thomas,Fabbiano,ITA,1569.112152,90,1702.442783,20190701
4734,104738,Caio,Zampieri,BRA,1569.110822,4,1597.668646,20110131
59772,207669,Robert,Strombachs,GER,1568.82905,3,1568.82905,20220916
4208,104209,Rainer,Eitzinger,AUT,1568.557549,10,1646.573931,20070723
26488,126504,Andrea,Pellegrino,ITA,1567.4966,2,1567.4966,20201012
11437,111453,Mikael,Torpegaard,DEN,1567.384521,12,1626.74335,20210201
4431,104433,Frank,Dancevic,CAN,1567.013615,180,1718.724178,20071007
6213,106228,Juan Ignacio,Londero,ARG,1566.686692,85,1850.179394,20190826
9288,109303,Stefano,Napolitano,ITA,1566.525898,3,1587.476162,20170529
4546,104548,Brian,Baker,USA,1566.507311,60,1787.130251,20120625
5309,105318,Thomas,Schoorel,NED,1566.461819,9,1566.461819,20120406
5946,105961,David,Souto,VEN,1566.341406,16,1659.346585,20130405
10587,110602,Dennis,Novak,AUT,1566.264619,76,1709.472865,20180914
3065,103066,Mark,Nielsen,NZL,1565.850877,33,1572.043438,20050923
8664,108679,Jose,Bernard,DOM,1565.69632,3,1565.69632,20040206
3042,103043,Coenie,Van Wyk,RSA,1565.663195,1,1565.663195,20110708
4174,104175,Matija,Zgaga,SLO,1565.663195,1,1565.663195,20020503
4472,104474,Leonardo,Kirche,BRA,1565.663195,1,1565.663195,20040924
5565,105578,Cristian,Rodriguez,COL,1565.663195,1,1565.663195,20180202
5667,105681,Soong Jae,Cho,KOR,1565.663195,1,1565.663195,20110304
6335,106350,Andre,Gaspar Murta,POR,1565.663195,1,1565.663195,20130201
8604,108619,Jad,Ayoub,LIB,1565.663195,1,1565.663195,20010209
8633,108648,Michael,Mora,PHI,1565.663195,1,1565.663195,20020208
8649,108664,Martin,Stiegwardt,ECU,1565.663195,1,1565.663195,20020712
8879,108894,Pau,Gerbaud Farras,AND,1565.663195,1,1565.663195,20030711
8888,108903,Laurent,Hild,LUX,1565.663195,1,1565.663195,20030919
8938,108953,Juan Lorenzo,Gonzalez,PAR,1565.663195,1,1565.663195,20060210
8949,108964,Faisal,Aidil,INA,1565.663195,1,1565.663195,20060210
9321,109336,Ayoub,Chakrouni,MAR,1565.663195,1,1565.663195,20140404
24110,124126,Sarp,Agabigun,TUR,1565.663195,1,1565.663195,20180203
26457,126473,Aljaz,Radinski,SLO,1565.663195,1,1565.663195,20150717
34201,134217,Skyler,Butts,HKG,1565.663195,1,1565.663195,20180203
54313,202210,Edris,Fetisleam,ROU,1565.663195,1,1565.663195,20180407
59352,207249,Alexandros,Skorilas,GRE,1565.663195,1,1565.663195,20210918
59518,207415,Daniel,Michalski,POL,1565.663195,1,1565.663195,20180407
60517,208414,Sylvestre,Monnou,BEN,1565.663195,1,1565.663195,20220304
60946,208843,Jerome,Kym,SUI,1565.663195,1,1565.663195,20210917
63569,211468,Luis Carlos,Alvarez Valdes,MEX,1565.663195,1,1565.663195,20220916
5663,105677,Nikola,Cacic,SRB,1565.576193,2,1596.7249,20160718
3498,103499,Aqeel,Khan,PAK,1565.527092,67,1585.238198,20200306
4475,104477,Jorge,Aguilar,CHI,1565.358952,11,1565.358952,20140404
2667,102668,Tapio,Nurminen,FIN,1565.276221,1,1565.276221,20010406
5530,105542,Bastian,Trinker,AUT,1564.939214,3,1574.524239,20150720
4090,104091,Miguel Angel,Lopez Jaen,ESP,1564.813272,3,1593.807588,20080525
4583,104585,Gyorgy,Balazs,HUN,1564.468265,5,1602.759264,20040716
1732,101733,Jan,Siemerink,NED,1564.012262,56,1604.60223,20010921
6070,106085,Hamid,Reza Nadaf,IRI,1563.878711,1,1563.878711,20170203
59763,207660,Nicholas David,Ionel,ROU,1563.73184,2,1591.477482,20220916
61512,209409,Coleman,Wong,HKG,1563.705711,3,1575.343254,20220917
17342,117358,Harry,Bourchier,AUS,1563.616187,2,1578.975596,20210201
6029,106044,Nicolas,Kicker,ARG,1563.490364,48,1777.07113,20170724
8904,108919,Michael Ray,Pallares Gonzalez,DOM,1563.214821,1,1563.214821,20040409
5139,105147,Tatsuma,Ito,JPN,1563.150695,102,1675.903422,20120617
2368,102369,Julien,Boutter,FRA,1563.06711,137,1729.980251,20010129
5058,105066,Grzegorz,Panfil,POL,1563.066526,6,1563.066526,20120210
3219,103220,Oh Hee,Kwon,KOR,1563.064016,1,1563.064016,20020920
3076,103077,Konstantinos,Economidis,GRE,1563.04629,38,1678.384693,20030919
4039,104040,Adam,Thompson,NZL,1563.009844,5,1563.009844,20090306
3564,103565,Stephane,Robert,FRA,1562.944069,113,1755.121551,20100405
11562,111578,Stefan,Kozlov,USA,1562.59902,35,1620.277915,20220221
4369,104371,Ivo,Minar,CZE,1562.3816,104,1786.423251,20050321
5124,105132,Jurgen,Zopp,EST,1562.156071,63,1668.954137,20180723
2551,102552,Baris,Ergun,TUR,1562.134787,3,1623.645042,20000721
6162,106177,Oriol,Roca Batalla,ESP,1561.852337,2,1583.657132,20180723
3505,103506,Martin,Vassallo Arguello,ARG,1561.751775,128,1662.170383,20070709
8749,108764,Chris,Brandi,PUR,1561.712515,3,1561.712515,20110708
6287,106302,Andrew,Harris,AUS,1561.097125,3,1575.552395,20210201
26181,126197,Orlando,Luz,BRA,1560.820102,2,1560.820102,20210918
3453,103454,Nicolas,Massu,CHI,1560.810922,485,1875.633376,20030922
1916,101917,Grant,Stafford,RSA,1560.443706,2,1623.686366,20000117
61465,209362,Aristotelis,Thanos,GRE,1560.307354,2,1560.307354,20220304
57837,205734,Thiago,Seyboth Wild,BRA,1559.895743,24,1757.386513,20200224
6222,106237,Chieh Fu,Wang,TPE,1559.615745,3,1559.615745,20150918
3513,103514,Young Jun,Kim,KOR,1559.13242,9,1704.841184,20040409
5918,105933,Roberto,Quiroz,ECU,1559.031532,21,1694.668977,20210104
5057,105065,Tim,Smyczek,USA,1558.722197,128,1701.311664,20150312
1234,101235,Paul,Haarhuis,NED,1558.611122,1,1558.611122,20000714
17337,117353,Duck Hee,Lee,KOR,1558.573199,3,1558.573199,20190819
1990,101991,Mauricio,Hadad,COL,1558.028673,5,1560.172358,20010128
5251,105259,Andrei,Karatchenia,BLR,1557.769536,6,1674.139932,20080919
34286,134302,Mantas,Bugailiskis,LTU,1557.640921,1,1557.640921,20140131
5657,105671,Gastao,Elias,POR,1557.527538,85,1718.658563,20160808
3315,103316,Victor,Romero,MEX,1557.178097,1,1557.178097,20050715
5330,105339,Yan,Bai,CHN,1557.12815,13,1665.813879,20150928
4941,104947,Marsel,Ilhan,TUR,1556.739792,92,1678.634036,20100208
2966,102967,Marc,Gicquel,FRA,1556.513436,205,1824.024393,20061023
8769,108784,Kevin,Kung,HKG,1556.342191,1,1556.342191,20120406
5952,105967,Henri,Laaksonen,SUI,1556.315153,125,1773.029592,20190527
8641,108656,Simon,Shen,TPE,1556.285962,1,1556.285962,20020405
8643,108658,Yanquiel,Medina Sobrino,CUB,1556.243682,1,1556.243682,20020405
2641,102642,Cyril,Saulnier,FRA,1555.96813,182,1751.905282,20040209
5549,105561,Alessandro,Giannessi,ITA,1555.783654,35,1676.928488,20110919
44629,144645,Zdenek,Kolar,CZE,1555.527158,4,1579.86011,20220523
5426,105438,Inigo,Cervantes Huegun,ESP,1555.368793,49,1675.648247,20160321
6871,106886,Dmitro,Tolok,UKR,1555.193272,1,1555.193272,20040716
3175,103176,David,Sanchez,ESP,1555.125123,202,1698.017892,20040503
38829,138845,Anthony Jackie,Tang,HKG,1555.050129,1,1555.050129,20180203
4513,104515,Mathieu,Montcourt,FRA,1554.754027,15,1618.396012,20070520
5055,105063,Andrea,Arnaboldi,ITA,1554.680446,14,1639.140222,20180409
5560,105572,Austin,Krajicek,USA,1554.672727,36,1701.846547,20160118
11172,111187,Kaichi,Uchida,JPN,1554.663856,5,1587.880316,20220926
8592,108607,Andrei,Luzgin,EST,1554.642675,6,1622.125755,20000721
4854,104858,Enrique,Olivares,VEN,1554.626558,1,1554.626558,20120210
62854,210753,Matic,Kriznik,SLO,1554.593982,1,1554.593982,20220916
3892,103893,Paolo,Lorenzi,ITA,1554.512714,295,1755.575073,20170206
4926,104932,Kenny,De Schepper,FRA,1554.508079,88,1654.903776,20130624
4248,104249,Marcelo,Melo,BRA,1554.468321,1,1554.468321,20100507
4042,104043,Marc,Lopez,ESP,1554.347041,54,1723.830767,20010716
6372,106387,Mazen,Osama,EGY,1554.203796,1,1554.203796,20140404
3750,103751,Jonas,Froberg,SWE,1553.815158,2,1595.495328,20001120
61977,209874,Maks,Kasnikowski,POL,1553.768054,1,1553.768054,20200306
3528,103529,Aisam Ul Haq,Qureshi,PAK,1553.767178,68,1718.148058,20020920
44735,144751,Rigele,Te,CHN,1553.745094,1,1553.745094,20220916
2400,102401,Scott,Draper,AUS,1553.673205,58,1629.340457,20030721
4493,104495,Florin,Mergea,ROU,1553.497382,7,1592.557169,20060922
8913,108928,Saeid,Ahmadvand,IRI,1553.398929,1,1553.398929,20040409
2258,102259,Jerome,Golmard,FRA,1553.328845,143,1768.892146,20020923
5062,105070,Hans,Podlipnik Castillo,CHI,1553.156117,7,1553.156117,20160304
52640,200537,Nicolas,Xiviller,URU,1553.006061,1,1553.006061,20151030
61970,209867,Daniil,Ostapenkov,BLR,1552.905796,3,1592.801381,20210918
8729,108744,Rodrigo,Rappaccioli,ESA,1552.179452,1,1552.179452,20100709
3745,103746,Miguel,Gallardo Valles,MEX,1551.425576,35,1629.162672,20040924
60160,208057,Diego,Fernandez Flores,CHI,1550.860117,1,1550.860117,20220304
8874,108889,Marc,Vilanova,AND,1550.808547,1,1550.808547,20030404
5028,105036,Hyun Joon,Kim,KOR,1550.728529,3,1550.728529,20110304
3726,103727,Daniel,Langre,MEX,1550.556663,1,1550.556663,20040206
8768,108783,Daniel,Llarenas,GUM,1550.010355,1,1550.010355,20120406
3985,103986,Radoslav,Lukaev,BUL,1549.878603,8,1549.878603,20050923
3141,103142,Mohamed,Wafa,EGY,1549.850835,1,1549.850835,20020712
3019,103020,Guillermo,Carter,MEX,1549.346895,1,1549.346895,20030207
4216,104217,Simon,Stadler,GER,1549.232123,16,1636.255743,20080623
6179,106194,Nutthanon,Kadchapanan,THA,1549.018525,1,1549.018525,20140214
2226,102227,Sargis,Sargsian,ARM,1549.018473,222,1782.260671,20030113
60131,208028,Francisco,Llanes,URU,1549.015228,2,1565.663195,20180407
26091,126107,Michael,Geerts,BEL,1548.924231,3,1583.865821,20210918
6246,106261,Dennis,Novikov,USA,1548.63628,16,1599.214438,20170717
3052,103053,Nikos,Rovas,GRE,1548.21473,8,1603.407988,20050715
4799,104803,Younes,Rachidi,MAR,1547.536525,4,1547.699343,20120210
4223,104224,Travis,Rettenmaier,USA,1547.423945,4,1599.673027,20060213
